record_id,date,city,area_type,road_type,vehicle_count,avg_speed_kmph,congestion_level,accidents_reported,weather
318,2025-01-14 05:00:00,Bangalore,Highway,Street,251,58,Low,3,Cloudy
319,2025-01-14 06:00:00,Bangalore,Highway,Ring Road,494,38,High,0,Fog
320,2025-01-14 07:00:00,Delhi,Highway,Highway,1992,40,Low,0,Cloudy
321,2025-01-14 08:00:00,Bangalore,Suburban,Highway,346,62,Medium,0,Rain
322,2025-01-14 09:00:00,Bangalore,Highway,Street,1381,43,Low,2,Fog
323,2025-01-14 10:00:00,Bangalore,Suburban,Street,1796,47,Medium,0,Clear
324,2025-01-14 11:00:00,Chennai,Suburban,Highway,542,66,Severe,1,Rain
325,2025-01-14 12:00:00,Chennai,Highway,Main Road,387,13,High,0,Rain
326,2025-01-14 13:00:00,Chennai,Highway,Highway,972,11,Low,1,Fog
327,2025-01-14 14:00:00,Delhi,Suburban,Main Road,1719,21,High,0,Clear
328,2025-01-14 15:00:00,Hyderabad,Suburban,Street,1915,44,Low,0,Cloudy
329,2025-01-14 16:00:00,Bangalore,Highway,Main Road,1139,79,Medium,0,Fog
330,2025-01-14 17:00:00,Bangalore,Highway,Ring Road,841,81,Low,0,Clear
331,2025-01-14 18:00:00,Delhi,Suburban,Street,1495,30,High,0,Rain
332,2025-01-14 19:00:00,Bangalore,Suburban,Highway,1613,70,Low,1,Fog
333,2025-01-14 20:00:00,Chennai,Suburban,Highway,1997,44,High,0,Rain
334,2025-01-14 21:00:00,Hyderabad,Urban,Street,1702,57,High,0,Clear
335,2025-01-14 22:00:00,Mumbai,Suburban,Street,1566,24,Medium,0,Cloudy
336,2025-01-14 23:00:00,Bangalore,Urban,Ring Road,1955,80,Severe,0,Cloudy
337,2025-01-15 00:00:00,Chennai,Highway,Street,1011,24,Severe,0,Rain
338,2025-01-15 01:00:00,Mumbai,Highway,Highway,366,15,Low,0,Rain
339,2025-01-15 02:00:00,Hyderabad,Suburban,Ring Road,991,77,High,0,Rain
340,2025-01-15 03:00:00,Mumbai,Highway,Highway,1910,31,Medium,1,Fog
341,2025-01-15 04:00:00,Chennai,Highway,Main Road,675,41,Severe,0,Clear
342,2025-01-15 05:00:00,Mumbai,Highway,Street,124,31,Medium,0,Rain
343,2025-01-15 06:00:00,Delhi,Highway,Main Road,1787,36,Medium,0,Rain
344,2025-01-15 07:00:00,Mumbai,Urban,Highway,988,24,High,0,Rain
345,2025-01-15 08:00:00,Bangalore,Urban,Main Road,108,53,Low,0,Cloudy
346,2025-01-15 09:00:00,Bangalore,Suburban,Main Road,435,18,High,0,Rain
347,2025-01-15 10:00:00,Delhi,Suburban,Highway,64,43,Severe,1,Clear
348,2025-01-15 11:00:00,Chennai,Suburban,Highway,1304,82,Severe,0,Cloudy
349,2025-01-15 12:00:00,Bangalore,Highway,Street,1690,24,Medium,0,Clear
350,2025-01-15 13:00:00,Hyderabad,Highway,Main Road,1750,71,High,0,Cloudy
351,2025-01-15 14:00:00,Bangalore,Urban,Ring Road,248,54,High,0,Cloudy
352,2025-01-15 15:00:00,Bangalore,Urban,Ring Road,1989,81,Medium,0,Fog
353,2025-01-15 16:00:00,Chennai,Suburban,Highway,1427,67,Low,2,Cloudy
354,2025-01-15 17:00:00,Mumbai,Urban,Highway,84,28,Medium,1,Cloudy
355,2025-01-15 18:00:00,Bangalore,Urban,Main Road,211,25,Medium,0,Clear
356,2025-01-15 19:00:00,Delhi,Urban,Highway,1830,84,Severe,2,Clear
357,2025-01-15 20:00:00,Mumbai,Urban,Ring Road,1031,17,High,0,Rain
358,2025-01-15 21:00:00,Hyderabad,Urban,Street,848,42,Severe,0,Fog
359,2025-01-15 22:00:00,Chennai,Suburban,Street,944,83,Medium,0,Cloudy
360,2025-01-15 23:00:00,Hyderabad,Suburban,Main Road,520,27,High,1,Fog
361,2025-01-16 00:00:00,Mumbai,Urban,Street,580,44,Medium,0,Rain
362,2025-01-16 01:00:00,Mumbai,Suburban,Highway,841,52,Medium,0,Fog
363,2025-01-16 02:00:00,Mumbai,Highway,Highway,901,59,Low,0,Cloudy
364,2025-01-16 03:00:00,Hyderabad,Urban,Highway,1496,12,Severe,1,Clear
365,2025-01-16 04:00:00,Mumbai,Highway,Highway,397,68,Severe,0,Fog
366,2025-01-16 05:00:00,Hyderabad,Suburban,Main Road,743,37,Medium,0,Cloudy
367,2025-01-16 06:00:00,Mumbai,Suburban,Street,984,55,Low,0,Rain
368,2025-01-16 07:00:00,Delhi,Highway,Ring Road,962,73,Medium,0,Cloudy
369,2025-01-16 08:00:00,Mumbai,Suburban,Street,196,79,Medium,0,Fog
370,2025-01-16 09:00:00,Hyderabad,Urban,Highway,1447,56,Medium,0,Cloudy
371,2025-01-16 10:00:00,Bangalore,Highway,Ring Road,1761,23,Low,0,Cloudy
372,2025-01-16 11:00:00,Mumbai,Urban,Main Road,724,16,High,0,Fog
373,2025-01-16 12:00:00,Bangalore,Highway,Highway,1489,83,Low,1,Fog
374,2025-01-16 13:00:00,Delhi,Suburban,Highway,736,88,Medium,1,Rain
375,2025-01-16 14:00:00,Chennai,Highway,Ring Road,1567,40,High,1,Cloudy
376,2025-01-16 15:00:00,Delhi,Highway,Main Road,1632,60,Medium,1,Clear
377,2025-01-16 16:00:00,Mumbai,Urban,Ring Road,1329,38,Low,1,Fog
378,2025-01-16 17:00:00,Bangalore,Suburban,Main Road,1009,24,Low,0,Cloudy
379,2025-01-16 18:00:00,Bangalore,Urban,Highway,735,85,High,0,Clear
380,2025-01-16 19:00:00,Hyderabad,Suburban,Street,1176,34,Low,2,Clear
381,2025-01-16 20:00:00,Bangalore,Urban,Highway,170,70,Medium,1,Cloudy
382,2025-01-16 21:00:00,Hyderabad,Highway,Street,468,50,High,0,Cloudy
383,2025-01-16 22:00:00,Chennai,Urban,Street,399,78,Severe,0,Cloudy
384,2025-01-16 23:00:00,Mumbai,Suburban,Main Road,1730,13,Medium,0,Clear
385,2025-01-17 00:00:00,Hyderabad,Suburban,Ring Road,91,66,Severe,0,Cloudy
386,2025-01-17 01:00:00,Chennai,Highway,Main Road,1440,40,High,0,Fog
387,2025-01-17 02:00:00,Bangalore,Suburban,Highway,78,12,High,0,Clear
388,2025-01-17 03:00:00,Bangalore,Urban,Ring Road,1015,76,Medium,0,Fog
389,2025-01-17 04:00:00,Chennai,Highway,Street,1965,59,Low,0,Fog
390,2025-01-17 05:00:00,Bangalore,Suburban,Street,834,26,Medium,0,Cloudy
391,2025-01-17 06:00:00,Chennai,Suburban,Highway,63,69,Low,0,Fog
392,2025-01-17 07:00:00,Hyderabad,Urban,Ring Road,969,83,Low,0,Cloudy
393,2025-01-17 08:00:00,Hyderabad,Urban,Highway,867,75,Medium,0,Clear
394,2025-01-17 09:00:00,Chennai,Highway,Highway,874,84,High,1,Fog
395,2025-01-17 10:00:00,Hyderabad,Suburban,Main Road,1558,33,Medium,1,Cloudy
396,2025-01-17 11:00:00,Hyderabad,Urban,Highway,1262,41,Severe,0,Rain
397,2025-01-17 12:00:00,Hyderabad,Highway,Ring Road,921,28,High,0,Cloudy
398,2025-01-17 13:00:00,Delhi,Suburban,Highway,344,75,Low,0,Rain
399,2025-01-17 14:00:00,Mumbai,Suburban,Ring Road,1256,69,High,0,Cloudy
400,2025-01-17 15:00:00,Bangalore,Highway,Street,913,75,Medium,0,Rain
401,2025-01-17 16:00:00,Delhi,Highway,Highway,597,24,High,3,Fog
402,2025-01-17 17:00:00,Hyderabad,Urban,Ring Road,1955,44,Low,0,Rain
403,2025-01-17 18:00:00,Chennai,Suburban,Street,1110,78,Low,0,Fog
404,2025-01-17 19:00:00,Hyderabad,Suburban,Ring Road,1057,36,High,0,Fog
405,2025-01-17 20:00:00,Mumbai,Suburban,Street,1087,16,Severe,0,Cloudy
406,2025-01-17 21:00:00,Hyderabad,Highway,Main Road,1996,15,Low,1,Fog
407,2025-01-17 22:00:00,Chennai,Urban,Highway,684,42,Severe,1,Clear
408,2025-01-17 23:00:00,Mumbai,Suburban,Highway,644,67,Low,0,Rain
409,2025-01-18 00:00:00,Hyderabad,Highway,Street,1232,58,High,0,Cloudy
410,2025-01-18 01:00:00,Mumbai,Suburban,Main Road,1567,26,Low,0,Fog
411,2025-01-18 02:00:00,Bangalore,Urban,Ring Road,1402,51,Severe,2,Rain
412,2025-01-18 03:00:00,Bangalore,Suburban,Main Road,663,81,Severe,0,Rain
413,2025-01-18 04:00:00,Hyderabad,Urban,Ring Road,1922,49,High,0,Clear
414,2025-01-18 05:00:00,Mumbai,Urban,Ring Road,1156,55,Severe,0,Rain
415,2025-01-18 06:00:00,Chennai,Suburban,Highway,1629,80,Severe,1,Cloudy
416,2025-01-18 07:00:00,Hyderabad,Suburban,Street,1653,79,High,0,Cloudy
417,2025-01-18 08:00:00,Bangalore,Urban,Highway,1633,77,Low,0,Fog
418,2025-01-18 09:00:00,Bangalore,Highway,Highway,1642,10,High,1,Fog
419,2025-01-18 10:00:00,Hyderabad,Urban,Highway,1660,88,Low,0,Cloudy
420,2025-01-18 11:00:00,Mumbai,Suburban,Ring Road,1095,61,Low,0,Rain
421,2025-01-18 12:00:00,Bangalore,Suburban,Highway,1205,44,Low,0,Rain
422,2025-01-18 13:00:00,Mumbai,Highway,Ring Road,514,78,Medium,0,Clear
423,2025-01-18 14:00:00,Bangalore,Urban,Street,1529,14,Low,1,Fog
424,2025-01-18 15:00:00,Bangalore,Urban,Ring Road,1375,26,High,0,Rain
425,2025-01-18 16:00:00,Delhi,Urban,Ring Road,1004,62,High,0,Rain
426,2025-01-18 17:00:00,Bangalore,Suburban,Main Road,979,61,High,1,Fog
427,2025-01-18 18:00:00,Chennai,Urban,Highway,1340,23,Medium,0,Cloudy
428,2025-01-18 19:00:00,Hyderabad,Highway,Highway,848,38,Severe,0,Rain
429,2025-01-18 20:00:00,Hyderabad,Suburban,Highway,444,17,Medium,0,Clear
430,2025-01-18 21:00:00,Mumbai,Suburban,Highway,1193,10,High,0,Rain
431,2025-01-18 22:00:00,Bangalore,Urban,Main Road,295,38,High,2,Rain
432,2025-01-18 23:00:00,Chennai,Highway,Main Road,617,45,Severe,0,Clear
433,2025-01-19 00:00:00,Mumbai,Suburban,Main Road,87,60,Medium,0,Cloudy
434,2025-01-19 01:00:00,Delhi,Suburban,Main Road,294,46,High,0,Clear
435,2025-01-19 02:00:00,Mumbai,Urban,Highway,70,78,Low,0,Clear
436,2025-01-19 03:00:00,Mumbai,Urban,Ring Road,1183,62,Low,0,Fog
437,2025-01-19 04:00:00,Bangalore,Highway,Street,1679,61,High,1,Rain
438,2025-01-19 05:00:00,Delhi,Urban,Main Road,443,21,Low,1,Cloudy
439,2025-01-19 06:00:00,Mumbai,Highway,Ring Road,1483,61,Severe,0,Rain
440,2025-01-19 07:00:00,Chennai,Suburban,Main Road,1036,10,High,0,Cloudy
441,2025-01-19 08:00:00,Chennai,Highway,Highway,1721,16,Medium,1,Clear
442,2025-01-19 09:00:00,Hyderabad,Highway,Highway,1816,26,High,0,Fog
443,2025-01-19 10:00:00,Delhi,Highway,Ring Road,57,52,Severe,0,Clear
444,2025-01-19 11:00:00,Delhi,Suburban,Ring Road,1517,80,Medium,0,Rain
445,2025-01-19 12:00:00,Hyderabad,Urban,Ring Road,377,26,Severe,1,Fog
446,2025-01-19 13:00:00,Mumbai,Suburban,Highway,1960,68,Low,2,Fog
447,2025-01-19 14:00:00,Delhi,Urban,Highway,339,12,Low,0,Rain
448,2025-01-19 15:00:00,Chennai,Highway,Street,1836,38,Low,0,Cloudy
449,2025-01-19 16:00:00,Chennai,Highway,Ring Road,560,31,Severe,1,Fog
450,2025-01-19 17:00:00,Bangalore,Highway,Street,961,47,Severe,0,Cloudy
451,2025-01-19 18:00:00,Delhi,Highway,Main Road,410,63,High,0,Cloudy
452,2025-01-19 19:00:00,Mumbai,Highway,Street,1982,59,Medium,0,Cloudy
453,2025-01-19 20:00:00,Hyderabad,Urban,Main Road,1672,78,Medium,0,Fog
454,2025-01-19 21:00:00,Hyderabad,Urban,Main Road,765,39,Severe,0,Clear
455,2025-01-19 22:00:00,Mumbai,Highway,Street,268,32,Severe,1,Fog
456,2025-01-19 23:00:00,Bangalore,Suburban,Ring Road,455,56,Low,0,Clear
457,2025-01-20 00:00:00,Hyderabad,Suburban,Main Road,802,30,Severe,1,Fog
458,2025-01-20 01:00:00,Delhi,Highway,Ring Road,972,29,Low,0,Clear
459,2025-01-20 02:00:00,Bangalore,Urban,Highway,881,32,Severe,0,Clear
460,2025-01-20 03:00:00,Delhi,Suburban,Main Road,1843,77,Medium,0,Fog
461,2025-01-20 04:00:00,Chennai,Suburban,Highway,1694,30,High,0,Cloudy
462,2025-01-20 05:00:00,Bangalore,Suburban,Street,1841,30,Severe,0,Cloudy
463,2025-01-20 06:00:00,Hyderabad,Highway,Ring Road,843,10,Low,1,Clear
464,2025-01-20 07:00:00,Bangalore,Suburban,Street,1293,24,High,0,Rain
465,2025-01-20 08:00:00,Bangalore,Suburban,Main Road,644,26,Low,0,Rain
466,2025-01-20 09:00:00,Bangalore,Suburban,Highway,156,60,Low,2,Fog
467,2025-01-20 10:00:00,Bangalore,Suburban,Main Road,630,72,High,0,Fog
468,2025-01-20 11:00:00,Delhi,Urban,Street,658,23,High,0,Fog
469,2025-01-20 12:00:00,Chennai,Highway,Ring Road,1797,68,High,0,Rain
470,2025-01-20 13:00:00,Mumbai,Highway,Ring Road,1359,59,Severe,0,Cloudy
471,2025-01-20 14:00:00,Bangalore,Urban,Main Road,1822,43,High,0,Fog
472,2025-01-20 15:00:00,Hyderabad,Urban,Main Road,57,15,Severe,0,Fog
473,2025-01-20 16:00:00,Bangalore,Highway,Highway,855,58,Medium,0,Cloudy
474,2025-01-20 17:00:00,Hyderabad,Suburban,Street,238,15,Medium,0,Clear
475,2025-01-20 18:00:00,Delhi,Suburban,Main Road,130,78,Low,0,Fog
476,2025-01-20 19:00:00,Hyderabad,Highway,Highway,157,16,Low,0,Rain
477,2025-01-20 20:00:00,Mumbai,Suburban,Main Road,1394,86,Severe,0,Rain
478,2025-01-20 21:00:00,Chennai,Urban,Ring Road,1652,60,Low,0,Fog
479,2025-01-20 22:00:00,Hyderabad,Suburban,Highway,735,10,Medium,1,Rain
480,2025-01-20 23:00:00,Hyderabad,Suburban,Highway,395,22,Severe,0,Cloudy
481,2025-01-21 00:00:00,Chennai,Suburban,Main Road,1936,52,Severe,0,Clear
482,2025-01-21 01:00:00,Mumbai,Highway,Street,377,36,High,0,Clear
483,2025-01-21 02:00:00,Bangalore,Urban,Ring Road,604,80,Severe,0,Fog
484,2025-01-21 03:00:00,Hyderabad,Suburban,Street,1772,12,Low,0,Fog
485,2025-01-21 04:00:00,Chennai,Highway,Highway,351,67,Medium,0,Clear
486,2025-01-21 05:00:00,Delhi,Suburban,Street,249,26,Low,0,Clear
487,2025-01-21 06:00:00,Chennai,Urban,Highway,942,54,Medium,1,Fog
488,2025-01-21 07:00:00,Delhi,Suburban,Street,1492,87,High,1,Rain
489,2025-01-21 08:00:00,Mumbai,Urban,Main Road,1112,67,Medium,0,Fog
490,2025-01-21 09:00:00,Bangalore,Suburban,Street,1805,65,High,1,Cloudy
491,2025-01-21 10:00:00,Chennai,Urban,Highway,356,63,Low,0,Fog
492,2025-01-21 11:00:00,Hyderabad,Suburban,Ring Road,1077,38,High,0,Fog
493,2025-01-21 12:00:00,Mumbai,Urban,Ring Road,1706,63,Severe,0,Fog
494,2025-01-21 13:00:00,Chennai,Suburban,Ring Road,1921,36,Severe,0,Fog
495,2025-01-21 14:00:00,Hyderabad,Suburban,Highway,1150,54,Medium,0,Fog
496,2025-01-21 15:00:00,Chennai,Highway,Street,517,40,Low,0,Fog
497,2025-01-21 16:00:00,Delhi,Highway,Ring Road,228,45,Low,0,Rain
498,2025-01-21 17:00:00,Chennai,Urban,Ring Road,694,70,Medium,0,Fog
499,2025-01-21 18:00:00,Chennai,Suburban,Ring Road,1896,46,Severe,0,Clear
500,2025-01-21 19:00:00,Chennai,Urban,Main Road,1814,76,High,0,Fog
501,2025-01-21 20:00:00,Mumbai,Highway,Highway,325,45,Medium,0,Rain
502,2025-01-21 21:00:00,Chennai,Urban,Highway,1225,14,High,0,Cloudy
503,2025-01-21 22:00:00,Hyderabad,Urban,Highway,1237,55,High,0,Clear
504,2025-01-21 23:00:00,Delhi,Highway,Highway,1363,88,Low,0,Fog
505,2025-01-22 00:00:00,Delhi,Suburban,Highway,1451,61,Severe,0,Fog
506,2025-01-22 01:00:00,Chennai,Urban,Main Road,670,58,High,0,Clear
507,2025-01-22 02:00:00,Mumbai,Highway,Street,687,15,Severe,0,Fog
508,2025-01-22 03:00:00,Mumbai,Suburban,Main Road,1825,19,Low,0,Rain
509,2025-01-22 04:00:00,Hyderabad,Highway,Ring Road,1383,32,Medium,1,Fog
510,2025-01-22 05:00:00,Chennai,Urban,Main Road,979,26,Medium,0,Cloudy
511,2025-01-22 06:00:00,Delhi,Suburban,Highway,1986,53,Low,0,Rain
512,2025-01-22 07:00:00,Mumbai,Suburban,Main Road,1462,50,Low,0,Fog
513,2025-01-22 08:00:00,Chennai,Highway,Highway,1930,24,High,2,Cloudy
514,2025-01-22 09:00:00,Mumbai,Highway,Main Road,1731,53,Low,0,Clear
515,2025-01-22 10:00:00,Mumbai,Highway,Highway,1837,67,Medium,1,Rain
516,2025-01-22 11:00:00,Delhi,Suburban,Ring Road,232,59,Severe,0,Fog
517,2025-01-22 12:00:00,Bangalore,Suburban,Highway,1894,61,Severe,0,Fog
518,2025-01-22 13:00:00,Hyderabad,Urban,Main Road,1379,79,Severe,0,Clear
519,2025-01-22 14:00:00,Hyderabad,Suburban,Ring Road,121,77,Severe,0,Clear
520,2025-01-22 15:00:00,Delhi,Urban,Main Road,1292,72,Low,0,Rain
521,2025-01-22 16:00:00,Mumbai,Highway,Ring Road,768,67,Low,2,Rain
522,2025-01-22 17:00:00,Chennai,Highway,Street,1246,32,Severe,0,Rain
523,2025-01-22 18:00:00,Mumbai,Suburban,Street,1726,53,Low,0,Fog
524,2025-01-22 19:00:00,Delhi,Highway,Street,1345,53,High,0,Fog
525,2025-01-22 20:00:00,Hyderabad,Highway,Main Road,775,61,Low,0,Rain
526,2025-01-22 21:00:00,Mumbai,Suburban,Main Road,1541,76,High,0,Fog
527,2025-01-22 22:00:00,Hyderabad,Urban,Ring Road,318,37,High,0,Clear
528,2025-01-22 23:00:00,Chennai,Suburban,Ring Road,1093,76,Low,0,Cloudy
529,2025-01-23 00:00:00,Hyderabad,Urban,Ring Road,627,87,Severe,0,Fog
530,2025-01-23 01:00:00,Hyderabad,Suburban,Ring Road,1044,27,High,1,Rain
531,2025-01-23 02:00:00,Bangalore,Suburban,Highway,864,36,Low,0,Fog
532,2025-01-23 03:00:00,Bangalore,Highway,Street,1576,60,Medium,0,Clear
533,2025-01-23 04:00:00,Bangalore,Suburban,Highway,196,69,Severe,1,Rain
534,2025-01-23 05:00:00,Hyderabad,Suburban,Highway,1502,83,Medium,0,Cloudy
535,2025-01-23 06:00:00,Delhi,Urban,Highway,1238,58,High,0,Rain
536,2025-01-23 07:00:00,Hyderabad,Highway,Highway,939,24,Medium,0,Rain
537,2025-01-23 08:00:00,Delhi,Urban,Street,359,82,Low,0,Rain
538,2025-01-23 09:00:00,Delhi,Urban,Highway,567,77,Severe,0,Fog
539,2025-01-23 10:00:00,Bangalore,Highway,Ring Road,63,24,High,0,Cloudy
540,2025-01-23 11:00:00,Mumbai,Highway,Main Road,181,60,Low,1,Clear
541,2025-01-23 12:00:00,Chennai,Highway,Ring Road,1927,57,Severe,0,Fog
542,2025-01-23 13:00:00,Bangalore,Suburban,Main Road,804,81,High,0,Cloudy
543,2025-01-23 14:00:00,Bangalore,Highway,Ring Road,488,10,High,1,Cloudy
544,2025-01-23 15:00:00,Mumbai,Highway,Ring Road,792,16,High,0,Fog
545,2025-01-23 16:00:00,Chennai,Highway,Main Road,789,62,High,0,Rain
546,2025-01-23 17:00:00,Hyderabad,Urban,Street,1747,40,Medium,0,Cloudy
547,2025-01-23 18:00:00,Hyderabad,Urban,Highway,844,27,Medium,1,Clear
548,2025-01-23 19:00:00,Bangalore,Suburban,Ring Road,312,21,Medium,0,Fog
549,2025-01-23 20:00:00,Chennai,Urban,Street,692,57,High,0,Cloudy
550,2025-01-23 21:00:00,Bangalore,Suburban,Highway,1298,39,Medium,0,Clear
551,2025-01-23 22:00:00,Delhi,Urban,Street,307,16,Severe,0,Clear
552,2025-01-23 23:00:00,Bangalore,Highway,Street,1307,12,High,1,Clear
553,2025-01-24 00:00:00,Bangalore,Urban,Highway,1409,72,Severe,0,Clear
554,2025-01-24 01:00:00,Hyderabad,Suburban,Ring Road,458,15,Severe,0,Fog
555,2025-01-24 02:00:00,Hyderabad,Urban,Street,1901,24,Medium,0,Clear
556,2025-01-24 03:00:00,Hyderabad,Highway,Ring Road,1024,80,High,0,Fog
557,2025-01-24 04:00:00,Delhi,Suburban,Ring Road,1097,52,Medium,1,Clear
558,2025-01-24 05:00:00,Hyderabad,Highway,Ring Road,320,27,Medium,0,Clear
559,2025-01-24 06:00:00,Chennai,Highway,Highway,1168,31,Medium,0,Fog
560,2025-01-24 07:00:00,Mumbai,Suburban,Main Road,191,70,High,1,Rain
561,2025-01-24 08:00:00,Chennai,Highway,Ring Road,1767,70,High,0,Cloudy
562,2025-01-24 09:00:00,Chennai,Highway,Main Road,1791,62,Medium,0,Cloudy
563,2025-01-24 10:00:00,Hyderabad,Urban,Main Road,951,35,Severe,0,Fog
564,2025-01-24 11:00:00,Mumbai,Highway,Street,1023,49,Severe,1,Clear
565,2025-01-24 12:00:00,Mumbai,Highway,Ring Road,1154,17,High,0,Fog
566,2025-01-24 13:00:00,Mumbai,Highway,Ring Road,323,30,Low,0,Clear
567,2025-01-24 14:00:00,Delhi,Highway,Ring Road,325,52,Medium,0,Fog
568,2025-01-24 15:00:00,Hyderabad,Suburban,Main Road,1956,30,Medium,0,Cloudy
569,2025-01-24 16:00:00,Mumbai,Urban,Highway,514,12,Low,1,Fog
570,2025-01-24 17:00:00,Delhi,Highway,Main Road,1281,40,High,0,Cloudy
571,2025-01-24 18:00:00,Bangalore,Highway,Ring Road,1369,36,Severe,0,Cloudy
572,2025-01-24 19:00:00,Bangalore,Suburban,Ring Road,1112,36,High,1,Cloudy
573,2025-01-24 20:00:00,Delhi,Highway,Ring Road,337,82,Severe,0,Fog
574,2025-01-24 21:00:00,Delhi,Suburban,Main Road,1197,66,Severe,0,Rain
575,2025-01-24 22:00:00,Hyderabad,Urban,Ring Road,925,42,High,0,Fog
576,2025-01-24 23:00:00,Hyderabad,Urban,Street,1356,53,Medium,0,Fog
577,2025-01-25 00:00:00,Bangalore,Highway,Ring Road,927,52,Medium,2,Rain
578,2025-01-25 01:00:00,Mumbai,Highway,Highway,229,40,Medium,0,Rain
579,2025-01-25 02:00:00,Bangalore,Highway,Street,1170,74,Severe,0,Cloudy
580,2025-01-25 03:00:00,Mumbai,Suburban,Ring Road,1264,85,Medium,1,Clear
581,2025-01-25 04:00:00,Mumbai,Highway,Street,1147,26,Severe,0,Clear
582,2025-01-25 05:00:00,Hyderabad,Highway,Ring Road,496,24,Medium,1,Cloudy
583,2025-01-25 06:00:00,Chennai,Urban,Highway,834,43,High,1,Fog
584,2025-01-25 07:00:00,Chennai,Highway,Ring Road,1570,89,Low,0,Clear
585,2025-01-25 08:00:00,Delhi,Urban,Street,610,13,Severe,0,Fog
586,2025-01-25 09:00:00,Hyderabad,Highway,Highway,533,81,High,0,Rain
587,2025-01-25 10:00:00,Mumbai,Urban,Main Road,898,88,Severe,1,Rain
588,2025-01-25 11:00:00,Chennai,Highway,Highway,771,37,Severe,0,Cloudy
589,2025-01-25 12:00:00,Mumbai,Urban,Highway,165,82,High,0,Fog
590,2025-01-25 13:00:00,Chennai,Suburban,Highway,584,11,Medium,0,Cloudy
591,2025-01-25 14:00:00,Chennai,Urban,Street,1171,26,Severe,0,Clear
592,2025-01-25 15:00:00,Chennai,Urban,Highway,1401,67,Low,0,Clear
593,2025-01-25 16:00:00,Hyderabad,Urban,Ring Road,1982,83,Low,1,Clear
594,2025-01-25 17:00:00,Bangalore,Highway,Highway,456,18,High,0,Fog
595,2025-01-25 18:00:00,Mumbai,Highway,Highway,1386,40,Low,1,Cloudy
596,2025-01-25 19:00:00,Hyderabad,Highway,Ring Road,1775,75,High,1,Cloudy
597,2025-01-25 20:00:00,Hyderabad,Suburban,Ring Road,743,71,High,0,Clear
598,2025-01-25 21:00:00,Hyderabad,Suburban,Main Road,1221,28,Severe,0,Cloudy
599,2025-01-25 22:00:00,Hyderabad,Urban,Highway,1415,83,High,0,Rain
600,2025-01-25 23:00:00,Hyderabad,Suburban,Street,544,64,High,0,Rain
601,2025-01-26 00:00:00,Delhi,Urban,Highway,997,37,Medium,0,Rain
602,2025-01-26 01:00:00,Mumbai,Urban,Highway,72,59,Severe,0,Rain
603,2025-01-26 02:00:00,Hyderabad,Urban,Ring Road,1178,74,Low,0,Cloudy
604,2025-01-26 03:00:00,Mumbai,Suburban,Main Road,1748,12,Medium,0,Rain
605,2025-01-26 04:00:00,Delhi,Highway,Highway,1652,88,Medium,0,Rain
606,2025-01-26 05:00:00,Delhi,Suburban,Street,1875,61,Severe,0,Rain
607,2025-01-26 06:00:00,Mumbai,Urban,Highway,1874,19,Severe,0,Rain
608,2025-01-26 07:00:00,Chennai,Urban,Street,607,30,Medium,0,Rain
609,2025-01-26 08:00:00,Bangalore,Suburban,Ring Road,1666,46,Severe,0,Fog
610,2025-01-26 09:00:00,Chennai,Urban,Main Road,990,24,Severe,0,Fog
611,2025-01-26 10:00:00,Chennai,Urban,Highway,1732,87,High,0,Rain
612,2025-01-26 11:00:00,Chennai,Suburban,Main Road,1295,88,Severe,1,Rain
613,2025-01-26 12:00:00,Hyderabad,Suburban,Highway,904,83,High,0,Cloudy
614,2025-01-26 13:00:00,Delhi,Suburban,Street,1088,18,Medium,1,Rain
615,2025-01-26 14:00:00,Chennai,Urban,Main Road,940,53,Medium,0,Clear
616,2025-01-26 15:00:00,Delhi,Urban,Highway,1706,48,Low,1,Fog
617,2025-01-26 16:00:00,Mumbai,Highway,Ring Road,127,14,Severe,2,Rain
618,2025-01-26 17:00:00,Bangalore,Highway,Street,1395,34,Medium,2,Fog
619,2025-01-26 18:00:00,Mumbai,Suburban,Main Road,856,65,High,1,Rain
620,2025-01-26 19:00:00,Mumbai,Highway,Highway,1314,73,Medium,0,Clear
621,2025-01-26 20:00:00,Hyderabad,Urban,Main Road,1091,81,Severe,0,Rain
622,2025-01-26 21:00:00,Bangalore,Highway,Highway,817,61,Low,0,Fog
623,2025-01-26 22:00:00,Mumbai,Urban,Street,503,85,Low,0,Fog
624,2025-01-26 23:00:00,Mumbai,Suburban,Ring Road,1516,18,Medium,0,Fog
625,2025-01-27 00:00:00,Bangalore,Suburban,Street,977,19,Low,0,Cloudy
626,2025-01-27 01:00:00,Bangalore,Urban,Main Road,326,19,Severe,0,Fog
627,2025-01-27 02:00:00,Mumbai,Highway,Main Road,1497,82,Severe,0,Rain
628,2025-01-27 03:00:00,Bangalore,Suburban,Highway,1549,71,Low,0,Clear
629,2025-01-27 04:00:00,Mumbai,Suburban,Street,1100,69,High,0,Clear
630,2025-01-27 05:00:00,Mumbai,Highway,Highway,563,28,Low,1,Rain
631,2025-01-27 06:00:00,Hyderabad,Highway,Street,1938,47,Low,0,Cloudy
632,2025-01-27 07:00:00,Chennai,Urban,Main Road,513,15,Medium,0,Rain
633,2025-01-27 08:00:00,Mumbai,Highway,Highway,856,24,High,0,Fog
634,2025-01-27 09:00:00,Delhi,Highway,Highway,873,56,Low,0,Cloudy
